Brand,Price,Year,Transmission,Capacity,Mileage,Published_Date,USD_Rate,Fuel_Price,Crude_Oil_Price
Yamaha Fz,588000,2018,Automatic,153,20000,9/27/2021,200.05,157,13821.45
Yamaha FZ,589000,2019,Automatic,150,20300,10/31/2021,202.07,157,15864.52
Yamaha FZ,590000,2017,Automatic,149,19000,10/4/2021,200.01,157,15702.79
Yamaha FZ,595000,2018,Automatic,150,21000,10/10/2021,199.89,157,15693.36
Yamaha FZ,595000,2018,Automatic,150,10800,10/3/2021,199.68,157,15676.88
Yamaha Fz,595000,2019,Automatic,160,31000,9/24/2021,199.73,157,13799.35
Yamaha Fz,595000,2017,Automatic,149,21500,9/21/2021,199.96,157,13815.24
Yamaha Fz,597000,2019,Automatic,150,14000,9/6/2021,200.23,157,13833.89
Yamaha FZ,598000,2019,Automatic,150,11750,10/3/2021,199.68,157,15676.88
Yamaha Fz,600000,2019,Automatic,150,16000,11/4/2021,201.49,157,15403.91
Yamaha FZ,600000,2019,Automatic,150,32000,10/9/2021,199.89,157,15693.36
Yamaha Fz,600000,2020,Automatic,155,11500,10/8/2021,200.03,157,15704.36
Yamaha Fz,600000,2018,Automatic,160,10280,9/12/2021,199.74,157,13800.04
Yamaha Fz,600000,2018,Automatic,148,12000,9/6/2021,200.23,157,13833.89
Yamaha FZ,605000,2018,Automatic,150,18000,10/15/2021,202.02,157,15860.59
Yamaha Fz,610000,2018,Automatic,150,18000,10/15/2021,202.02,157,15860.59
Yamaha Fz,610000,2019,Automatic,150,23577,9/15/2021,199.45,157,13780
Yamaha FZ,610000,2019,Automatic,150,12900,9/12/2021,199.74,157,13800.04
Yamaha FZ,615000,2018,Automatic,150,40000,10/30/2021,202.05,157,15862.95
Yamaha FZ,620000,2019,Automatic,149,27150,10/8/2021,200.03,157,15704.36
Yamaha FZ,625000,2019,Automatic,150,16000,10/27/2021,201.49,157,15818.98
Yamaha FZ,625000,2018,Automatic,149,10306,9/26/2021,199.72,157,13798.65
Yamaha FZ,630000,2019,Automatic,160,30000,10/9/2021,199.89,157,15693.36
Yamaha FZ,630000,2019,Automatic,150,16700,10/5/2021,199.69,157,15677.66
Yamaha FZ,630000,2019,Automatic,150,41000,9/22/2021,199.76,157,13801.42
Yamaha Fz,635000,2018,Automatic,150,20583,9/22/2021,199.76,157,13801.42
Yamaha FZ,638000,2019,Automatic,180,28000,10/4/2021,200.01,157,15702.79
Yamaha FZ,640000,2019,Automatic,150,23000,9/25/2021,199.72,157,13798.65
Yamaha Fz,640000,2019,Automatic,150,19000,9/14/2021,199.36,157,13773.78
Yamaha FZ,650000,2019,Automatic,150,11200,10/14/2021,200.98,157,15778.94
Yamaha Fz,650000,2019,Automatic,150,15000,9/29/2021,199.76,157,13801.42
Yamaha Fz,650000,2019,Automatic,150,6600,9/28/2021,199.76,157,13801.42
Yamaha Fz,655000,2020,Automatic,125,7000,10/17/2021,202.03,157,15861.38
Yamaha Fz,655000,2020,Automatic,149,16530,10/11/2021,200.06,157,15706.71
Yamaha FZ,655000,2020,Automatic,150,13200,9/27/2021,200.05,157,13821.45
Yamaha Fz,655000,2019,Automatic,150,15000,9/10/2021,199.73,157,13799.35
Yamaha Fz,660000,2019,Automatic,150,44000,11/4/2021,201.49,157,15403.91
Yamaha FZ,660000,2018,Automatic,150,14000,10/12/2021,200.5,157,15741.26
Yamaha Fz,675000,2020,Automatic,150,12000,9/19/2021,199.57,157,13788.29
Yamaha FZ,680000,2020,Automatic,125,20000,10/3/2021,199.68,157,15676.88
Yamaha FZ,690000,2019,Automatic,159,19000,9/27/2021,200.05,157,13821.45
Yamaha FZ,690000,2019,Automatic,150,12000,9/7/2021,201.5,157,13921.64
Yamaha FZ,700000,2020,Automatic,150,8683,10/11/2021,200.06,157,15706.71
Yamaha fz,740000,2020,Automatic,160,8480,10/11/2021,200.06,157,15706.71
Yamaha Fz,760000,2018,Automatic,250,12100,9/7/2021,201.5,157,13921.64
Yamaha FZ,775000,2020,Automatic,150,6000,10/6/2021,199.42,157,15656.46
Yamaha Fz Version 2,445000,2016,Automatic,150,37000,9/9/2021,199.79,157,13803.49
Yamaha FZ Version 2,460000,2017,Automatic,153,32650,11/4/2021,201.49,157,15403.91
Yamaha FZ Version 2,460000,2015,Automatic,153,67880,10/1/2021,199.7,157,15678.45
Yamaha Fz Version 2,510000,2016,Automatic,153,42000,10/31/2021,202.07,157,15864.52
Yamaha Fz Version 2,510000,2015,Automatic,159,38000,10/28/2021,201.93,157,15853.52
Yamaha FZ Version 2,515000,2018,Automatic,150,42744,10/23/2021,201.35,157,15807.99
Yamaha Fz Version 2,519000,2018,Automatic,149,27500,11/4/2021,201.49,157,15403.91
Yamaha Fz Version 2,520000,2018,Automatic,150,31000,11/1/2021,201.98,157,15441.37
Yamaha Fz Version 2,530000,2017,Automatic,149,31000,10/22/2021,201.39,157,15811.13
Yamaha FZ Version 2,530000,2017,Automatic,150,33000,10/20/2021,200.54,157,15744.4
Yamaha FZ Version 2,545000,2017,Automatic,160,68000,10/30/2021,202.05,157,15862.95
Yamaha Fz Version 2,545000,2017,Automatic,150,50000,9/26/2021,199.72,157,13798.65
Yamaha Fz version 2,552000,2019,Automatic,150,19226,9/13/2021,199.5,157,13783.46
Yamaha Fz Version 2,555000,2019,Automatic,149,22500,10/24/2021,201.33,157,15806.42
Yamaha FZ Version 2,560000,2018,Automatic,149,50000,10/23/2021,201.35,157,15807.99
Yamaha FZ Version 2,560000,2018,Automatic,150,24500,10/14/2021,200.98,157,15778.94
Yamaha FZ Version 2,580000,2019,Automatic,149,26000,10/8/2021,200.03,157,15704.36
Yamaha Fz version 2,585000,2019,Automatic,150,191000,10/19/2021,201,157,15780.51
Yamaha Fz Version 2,595000,2019,Automatic,149,20000,11/1/2021,201.98,157,15441.37
Yamaha FZ Version 2,595000,2019,Automatic,155,34800,10/17/2021,202.03,157,15861.38
Yamaha Fz version 2,595000,2019,Automatic,150,19111,10/11/2021,200.06,157,15706.71
Yamaha Fz Version 2,600000,2018,Automatic,150,11500,10/21/2021,200.46,157,15738.11
Yamaha FZ Version 2,625000,2018,Automatic,150,22000,9/20/2021,199.49,157,13782.76
Yamaha Fz Version 2,635000,2019,Automatic,150,16733,9/27/2021,200.05,157,13821.45
Yamaha Fz Version 2,725000,2020,Automatic,150,6586,9/29/2021,199.76,157,13801.42
Yamaha Fz Version 2.0,160000,2018,Automatic,155,15300,10/31/2021,202.07,157,15864.52
Yamaha Fz Version 2.0,165000,2018,Automatic,155,15000,10/22/2021,201.39,157,15811.13
Yamaha Fz Version 2.0,175000,2018,Automatic,155,21000,11/2/2021,201.98,157,15441.37
Yamaha FZ Version 2.0,175000,2019,Automatic,150,16000,10/23/2021,201.35,157,15807.99
Yamaha FZ Version 2.0,185000,2018,Automatic,150,25550,10/26/2021,201.48,157,15818.19
Yamaha FZ Version 2.0,200000,2020,Automatic,150,13000,10/29/2021,202.05,157,15862.95
Yamaha FZ Version 2.0,202000,2020,Automatic,150,16000,10/10/2021,199.89,157,15693.36
Yamaha FZ Version 2.0,226000,2020,Automatic,150,22000,10/23/2021,201.35,157,15807.99
Yamaha FZ Version 2.0,234000,2019,Automatic,150,19000,10/10/2021,199.89,157,15693.36
Yamaha Fz Version 2.0,245000,2016,Automatic,149,28600,9/29/2021,199.76,157,13801.42
Yamaha Fz Version 2.0,290000,2019,Automatic,150,12450,9/8/2021,199.73,157,13799.35
Yamaha FZ Version 2.0,320000,2016,Automatic,150,38000,9/9/2021,199.79,157,13803.49
Yamaha Fz Version 2.0,350000,2019,Automatic,150,150000,10/30/2021,202.05,157,15862.95
Yamaha Fz Version 2.0,413000,2015,Automatic,150,35000,11/3/2021,201.45,157,15400.85
Yamaha FZ Version 2.0,425000,2015,Automatic,150,60000,11/3/2021,201.45,157,15400.85
Yamaha Fz Version 2.0,425000,2016,Automatic,160,26000,10/31/2021,202.07,157,15864.52
Yamaha Fz Version 2.0,430000,2015,Automatic,150,66000,10/6/2021,199.42,157,15656.46
Yamaha Fz Version 2.0,438000,2016,Automatic,153,27000,10/16/2021,201.29,157,15803.28
Yamaha Fz Version 2.0,440000,2015,Automatic,150,53760,11/4/2021,201.49,157,15403.91
Yamaha Fz Version 2.0,445000,2016,Automatic,150,38918,11/4/2021,201.49,157,15403.91
Yamaha FZ Version 2.0,448000,2016,Automatic,153,34800,11/2/2021,201.98,157,15441.37
Yamaha Fz Version 2.0,450000,2016,Automatic,155,40000,11/2/2021,201.98,157,15441.37
Yamaha Fz Version 2.0,450000,2015,Automatic,150,30000,10/18/2021,200.44,157,15736.54
Yamaha Fz Version 2.0,455000,2016,Automatic,149,24000,10/22/2021,201.39,157,15811.13
Yamaha Fz Version 2.0,455000,2017,Automatic,150,30000,10/22/2021,201.39,157,15811.13
Yamaha Fz Version 2.0,458000,2016,Automatic,149,46771,9/25/2021,199.72,157,13798.65
Yamaha FZ Version 2.0,460000,2016,Automatic,150,42000,11/3/2021,201.45,157,15400.85
Yamaha Fz Version 2.0,460000,2015,Automatic,150,38000,10/31/2021,202.07,157,15864.52
Yamaha Fz Version 2.0,465000,2016,Automatic,150,31000,10/24/2021,201.33,157,15806.42
Yamaha Fz Version 2.0,470000,2016,Automatic,150,45000,11/3/2021,201.45,157,15400.85
Yamaha FZ Version 2.0,470000,2015,Automatic,150,41000,10/11/2021,200.06,157,15706.71
Yamaha Fz Version 2.0,475000,2017,Automatic,150,46000,11/3/2021,201.45,157,15400.85
Yamaha FZ Version 2.0,475000,2016,Automatic,160,48000,11/3/2021,201.45,157,15400.85
Yamaha Fz Version 2.0,485000,2016,Automatic,150,26912,10/17/2021,202.03,157,15861.38
Yamaha FZ Version 2.0,485000,2016,Automatic,160,59000,9/14/2021,199.36,157,13773.78
Yamaha Fz Version 2.0,490000,2017,Automatic,160,32000,9/21/2021,199.96,157,13815.24
Yamaha Fz Version 2.0,495000,2016,Automatic,150,35000,10/29/2021,202.05,157,15862.95
Yamaha Fz Version 2.0,500000,2016,Automatic,250,30836,10/31/2021,202.07,157,15864.52
Yamaha Fz Version 2.0,510000,2016,Automatic,150,32000,10/30/2021,202.05,157,15862.95
Yamaha FZ Version 2.0,510000,2017,Automatic,150,18389,10/12/2021,200.5,157,15741.26
Yamaha FZ Version 2.0,510000,2016,Automatic,150,19675,9/29/2021,199.76,157,13801.42
Yamaha Fz Version 2.0,510000,2015,Automatic,150,35000,9/16/2021,199.45,157,13780
Yamaha Fz Version 2.0,510000,2017,Automatic,165,50000,9/12/2021,199.74,157,13800.04
Yamaha FZ Version 2.0,515000,2016,Automatic,150,2160,10/20/2021,200.54,157,15744.4
Yamaha FZ Version 2.0,515000,2018,Automatic,149,45000,10/16/2021,201.29,157,15803.28
Yamaha Fz Version 2.0,515000,2016,Automatic,160,9850,10/9/2021,199.89,157,15693.36
Yamaha FZ Version 2.0,515000,2018,Automatic,150,30000,9/25/2021,199.72,157,13798.65
Yamaha FZ Version 2.0,520000,2018,Automatic,153,96000,11/3/2021,201.45,157,15400.85
Yamaha Fz Version 2.0,520000,2018,Automatic,150,21000,10/22/2021,201.39,157,15811.13
Yamaha FZ Version 2.0,520000,2018,Automatic,150,31000,10/17/2021,202.03,157,15861.38
Yamaha Fz Version 2.0,520000,2017,Automatic,125,52000,10/17/2021,202.03,157,15861.38
Yamaha FZ Version 2.0,520000,2017,Automatic,150,15624,10/14/2021,200.98,157,15778.94
Yamaha FZ Version 2.0,520000,2017,Automatic,150,33000,10/13/2021,201.02,157,15782.08
Yamaha Fz Version 2.0,525000,2017,Automatic,153,20000,10/16/2021,201.29,157,15803.28
Yamaha Fz Version 2.0,530000,2018,Automatic,149,18000,10/25/2021,202,157,15859.02
Yamaha Fz Version 2.0,535000,2017,Automatic,150,22000,10/24/2021,201.33,157,15806.42
Yamaha Fz Version 2.0,540000,2017,Automatic,150,46400,10/13/2021,201.02,157,15782.08
Yamaha FZ Version 2.0,540000,2017,Automatic,150,27500,9/13/2021,199.5,157,13783.46
Yamaha FZ Version 2.0,545000,2018,Automatic,150,45000,10/29/2021,202.05,157,15862.95
Yamaha Fz Version 2.0,545000,2017,Automatic,149,23000,10/25/2021,202,157,15859.02
Yamaha Fz Version 2.0,550000,2018,Automatic,160,20000,11/4/2021,201.49,157,15403.91
Yamaha Fz Version 2.0,550000,2018,Automatic,150,22000,10/30/2021,202.05,157,15862.95
Yamaha FZ Version 2.0,550000,2017,Automatic,150,34000,10/21/2021,200.46,157,15738.11
Yamaha Fz Version 2.0,550000,2018,Automatic,150,24000,10/14/2021,200.98,157,15778.94
Yamaha Fz Version 2.0,550000,2018,Automatic,160,19700,9/23/2021,199.53,157,13785.53
Yamaha FZ Version 2.0,550000,2018,Automatic,150,32000,9/22/2021,199.76,157,13801.42
Yamaha FZ Version 2.0,550000,2018,Automatic,150,23000,9/20/2021,199.49,157,13782.76
Yamaha Fz Version 2.0,550000,2017,Automatic,150,28500,9/18/2021,199.62,157,13791.75
Yamaha FZ Version 2.0,555000,2018,Automatic,150,29000,11/2/2021,201.98,157,15441.37
Yamaha Fz Version 2.0,555000,2018,Automatic,155,21500,9/25/2021,199.72,157,13798.65
Yamaha Fz Version 2.0,560000,2018,Automatic,155,30500,10/25/2021,202,157,15859.02
Yamaha Fz Version 2.0,560000,2018,Automatic,150,30000,10/9/2021,199.89,157,15693.36
Yamaha Fz Version 2.0,560000,2018,Automatic,160,38000,9/26/2021,199.72,157,13798.65
Yamaha FZ Version 2.0,560000,2017,Automatic,150,46000,9/23/2021,199.53,157,13785.53
Yamaha FZ Version 2.0,565000,2018,Automatic,150,41000,10/24/2021,201.33,157,15806.42
Yamaha FZ Version 2.0,565000,2019,Automatic,150,17750,10/6/2021,199.42,157,15656.46
Yamaha Fz Version 2.0,565000,2018,Automatic,155,21000,10/4/2021,200.01,157,15702.79
Yamaha Fz Version 2.0,570000,2017,Automatic,149,17845,10/6/2021,199.42,157,15656.46
Yamaha FZ Version 2.0,570000,2018,Automatic,150,32000,10/2/2021,199.7,157,15678.45
Yamaha FZ Version 2.0,579000,2019,Automatic,150,10500,10/23/2021,201.35,157,15807.99
Yamaha FZ Version 2.0,580000,2013,Automatic,150,25000,9/30/2021,199.67,157,13795.2
Yamaha Fz Version 2.0,580000,2019,Automatic,150,28500,9/27/2021,200.05,157,13821.45
Yamaha Fz Version 2.0,585000,2018,Automatic,150,36000,10/19/2021,201,157,15780.51
Yamaha FZ Version 2.0,585000,2017,Automatic,149,9035,9/26/2021,199.72,157,13798.65
Yamaha FZ Version 2.0,585000,2018,Automatic,150,51000,9/24/2021,199.73,157,13799.35
Yamaha Fz Version 2.0,585000,2018,Automatic,150,29000,9/21/2021,199.96,157,13815.24
Yamaha FZ Version 2.0,590000,2019,Automatic,150,30000,10/14/2021,200.98,157,15778.94
Yamaha Fz Version 2.0,590000,2017,Automatic,150,32000,10/5/2021,199.69,157,15677.66
Yamaha Fz Version 2.0,595000,2020,Automatic,150,32718,10/28/2021,201.93,157,15853.52
Yamaha Fz Version 2.0,595000,2019,Automatic,150,21000,9/16/2021,199.45,157,13780
Yamaha Fz Version 2.0,600000,2019,Automatic,150,34000,10/9/2021,199.89,157,15693.36
Yamaha FZ Version 2.0,610000,2019,Automatic,150,30000,9/27/2021,200.05,157,13821.45
Yamaha FZ Version 2.0,610000,2019,Automatic,150,28310,9/20/2021,199.49,157,13782.76
Yamaha FZ Version 2.0,610000,2019,Automatic,150,23000,9/14/2021,199.36,157,13773.78
Yamaha FZ Version 2.0,610000,2019,Automatic,150,20000,9/9/2021,199.79,157,13803.49
Yamaha FZ Version 2.0,630000,2019,Automatic,149,34000,9/30/2021,199.67,157,13795.2
Yamaha FZ Version 2.0,635000,2020,Automatic,150,10800,9/26/2021,199.72,157,13798.65
Yamaha FZ Version 2.0,637000,2020,Automatic,150,21600,10/2/2021,199.7,157,15678.45
Yamaha Fz Version 2.0,640000,2020,Automatic,150,23500,10/29/2021,202.05,157,15862.95
Yamaha Fz Version 2.0,640000,2019,Automatic,150,20911,9/23/2021,199.53,157,13785.53
Yamaha Fz Version 2.0,645000,2020,Automatic,150,16000,11/2/2021,201.98,157,15441.37
Yamaha Fz Version 2.0,650000,2018,Automatic,150,7500,10/25/2021,202,157,15859.02
Yamaha FZ Version 2.0,810000,2020,Automatic,150,2960,9/16/2021,199.45,157,13780
Yamaha Fz Version 3.0,200000,2019,Automatic,150,20000,11/2/2021,201.98,157,15441.37
Yamaha FZ Version 3.0,226000,2020,Automatic,150,16000,10/27/2021,201.49,157,15818.98
Yamaha Fz Version 3.0,250000,2019,Automatic,150,195000,11/4/2021,201.49,157,15403.91
Yamaha Fz Version 3.0,425000,2020,Automatic,150,22500,10/24/2021,201.33,157,15806.42
Yamaha Fz Version 3.0,445000,2019,Automatic,150,27000,9/9/2021,199.79,157,13803.49
Yamaha Fz Version 3.0,475000,2020,Automatic,160,17500,10/20/2021,200.54,157,15744.4
Yamaha Fz Version 3.0,590000,2019,Automatic,150,25000,10/29/2021,202.05,157,15862.95
Yamaha FZ Version 3.0,598000,2019,Automatic,150,29000,10/29/2021,202.05,157,15862.95
Yamaha FZ Version 3.0,600000,2019,Automatic,150,40000,10/23/2021,201.35,157,15807.99
Yamaha FZ Version 3.0,606000,2020,Automatic,160,29000,11/4/2021,201.49,157,15403.91
Yamaha Fz Version 3.0,610000,2019,Automatic,150,16000,10/25/2021,202,157,15859.02
Yamaha Fz Version 3.0,615000,2019,Automatic,150,18000,10/31/2021,202.07,157,15864.52
Yamaha FZ Version 3.0,620000,2019,Automatic,150,12500,10/1/2021,199.7,157,15678.45
Yamaha FZ Version 3.0,625000,2019,Automatic,150,37000,10/28/2021,201.93,157,15853.52
Yamaha Fz Version 3.0,630000,2019,Automatic,150,23500,11/2/2021,201.98,157,15441.37
Yamaha Fz Version 3.0,630000,2019,Automatic,153,36000,9/13/2021,199.5,157,13783.46
Yamaha Fz Version 3.0,635000,2019,Automatic,150,20000,10/27/2021,201.49,157,15818.98
Yamaha FZ Version 3.0,635000,2019,Automatic,149,29250,10/14/2021,200.98,157,15778.94
Yamaha Fz Version 3.0,639000,2019,Automatic,150,26300,10/8/2021,200.03,157,15704.36
Yamaha Fz Version 3.0,640000,2020,Automatic,150,23150,10/12/2021,200.5,157,15741.26
Yamaha Fz Version 3.0,645000,2020,Automatic,150,21400,10/22/2021,201.39,157,15811.13
Yamaha Fz Version 3.0,645000,2019,Automatic,150,30000,10/14/2021,200.98,157,15778.94
Yamaha FZ Version 3.0,645000,2019,Automatic,150,19000,10/10/2021,199.89,157,15693.36
Yamaha FZ Version 3.0,649000,2020,Automatic,150,12000,10/29/2021,202.05,157,15862.95
Yamaha FZ Version 3.0,650000,2019,Automatic,150,16200,10/29/2021,202.05,157,15862.95
Yamaha FZ Version 3.0,650000,2019,Automatic,150,10300,10/5/2021,199.69,157,15677.66
Yamaha FZ Version 3.0,650000,2019,Automatic,150,16916,10/2/2021,199.7,157,15678.45
Yamaha FZ Version 3.0,650000,2019,Automatic,150,21000,9/24/2021,199.73,157,13799.35
Yamaha Fz Version 3.0,650000,2019,Automatic,149,39000,9/18/2021,199.62,157,13791.75
Yamaha Fz Version 3.0,655000,2019,Automatic,150,17000,10/28/2021,201.93,157,15853.52
Yamaha FZ Version 3.0,655000,2020,Automatic,150,13566,10/19/2021,201,157,15780.51
Yamaha Fz Version 3.0,658000,2019,Automatic,150,15900,10/26/2021,201.48,157,15818.19
Yamaha Fz Version 3.0,659000,2020,Automatic,150,9000,10/20/2021,200.54,157,15744.4
Yamaha Fz Version 3.0,660000,2020,Automatic,150,16000,10/25/2021,202,157,15859.02
Yamaha Fz Version 3.0,660000,2020,Automatic,150,29000,10/7/2021,199.98,157,15700.43
Yamaha FZ Version 3.0,660000,2019,Automatic,150,5000,9/19/2021,199.57,157,13788.29
Yamaha FZ Version 3.0,665000,2019,Automatic,149,12000,10/30/2021,202.05,157,15862.95
Yamaha Fz Version 3.0,669000,2019,Automatic,149,17500,10/15/2021,202.02,157,15860.59
Yamaha Fz Version 3.0,670000,2019,Automatic,150,15500,10/14/2021,200.98,157,15778.94
Yamaha FZ Version 3.0,670000,2019,Automatic,150,36000,10/1/2021,199.7,157,15678.45
Yamaha FZ Version 3.0,675000,2019,Automatic,150,32000,10/27/2021,201.49,157,15818.98
Yamaha Fz Version 3.0,675000,2019,Automatic,150,11000,10/14/2021,200.98,157,15778.94
Yamaha Fz Version 3.0,675000,2019,Automatic,150,5500,9/20/2021,199.49,157,13782.76
Yamaha Fz Version 3.0,679000,2020,Automatic,150,9000,10/31/2021,202.07,157,15864.52
Yamaha Fz Version 3.0,680000,2020,Automatic,150,14000,10/23/2021,201.35,157,15807.99
Yamaha Fz Version 3.0,680000,2019,Automatic,160,19900,10/8/2021,200.03,157,15704.36
Yamaha FZ Version 3.0,685000,2019,Automatic,150,36000,10/18/2021,200.44,157,15736.54
Yamaha FZ Version 3.0,685000,2019,Automatic,150,40000,9/30/2021,199.67,157,13795.2
Yamaha Fz Version 3.0,685000,2020,Automatic,150,11500,9/7/2021,201.5,157,13921.64
Yamaha Fz Version 3.0,690000,2020,Automatic,150,8750,10/6/2021,199.42,157,15656.46
Yamaha Fz Version 3.0,698000,2019,Automatic,150,7500,11/1/2021,201.98,157,15441.37
Yamaha Fz Version 3.0,700000,2020,Automatic,155,24000,11/1/2021,201.98,157,15441.37
Yamaha Fz Version 3.0,700000,2020,Automatic,150,13000,10/30/2021,202.05,157,15862.95
Yamaha Fz Version 3.0,700000,2020,Automatic,150,13000,10/28/2021,201.93,157,15853.52
Yamaha Fz Version 3.0,710000,2019,Automatic,155,5000,10/26/2021,201.48,157,15818.19
Yamaha Fz Version 3.0,710000,2020,Automatic,160,10000,10/19/2021,201,157,15780.51
Yamaha FZ Version 3.0,715000,2020,Automatic,150,17000,10/3/2021,199.68,157,15676.88
Yamaha FZ Version 3.0,720000,2019,Automatic,150,8000,10/24/2021,201.33,157,15806.42
Yamaha Fz Version 3.0,720000,2019,Automatic,155,21000,10/14/2021,200.98,157,15778.94
Yamaha Fz Version 3.0,720000,2019,Automatic,150,23000,9/10/2021,199.73,157,13799.35
Yamaha Fz Version 3.0,725000,2020,Automatic,149,20000,10/12/2021,200.5,157,15741.26
Yamaha FZ Version 3.0,735000,2020,Automatic,150,14000,10/20/2021,200.54,157,15744.4
Yamaha FZ Version 3.0,735000,2019,Automatic,149,15000,10/5/2021,199.69,157,15677.66
Yamaha FZ Version 3.0,750000,2019,Automatic,149,13000,10/7/2021,199.98,157,15700.43
Yamaha FZ Version 3.0,750000,2020,Automatic,150,5500,9/6/2021,200.23,157,13833.89
Yamaha FZ Version 3.0,760000,2020,Automatic,150,14500,10/17/2021,202.03,157,15861.38
Yamaha FZ Version 3.0,765000,2019,Automatic,150,4800,9/16/2021,199.45,157,13780
Yamaha Fz Version 3.0,770000,2019,Automatic,150,20000,10/28/2021,201.93,157,15853.52
Yamaha FZ Version 3.0,780000,2020,Automatic,150,16500,9/21/2021,199.96,157,13815.24
Yamaha Fz Version 3.0,785000,2020,Automatic,149,10000,10/4/2021,200.01,157,15702.79
Yamaha FZ Version 3.0,815000,2020,Automatic,150,15000,10/20/2021,200.54,157,15744.4
Yamaha FZ Version 3.0,835000,2020,Automatic,150,23500,10/16/2021,201.29,157,15803.28
Yamaha FZ-16,265000,2011,Automatic,150,45000,11/2/2021,201.98,157,15441.37
Yamaha FZ-16,270000,2011,Automatic,150,98000,10/3/2021,199.68,157,15676.88
Yamaha FZ-16,275000,2010,Automatic,150,120000,11/2/2021,201.98,157,15441.37
Yamaha FZ-16,280000,2011,Automatic,150,67000,10/15/2021,202.02,157,15860.59
Yamaha FZ-16,295000,2011,Automatic,150,90000,10/3/2021,199.68,157,15676.88
Yamaha FZ-16,305000,2012,Automatic,155,70000,10/3/2021,199.68,157,15676.88
Yamaha FZ-16,310000,2010,Automatic,150,71000,10/12/2021,200.5,157,15741.26
Yamaha FZ-16,355000,2014,Automatic,150,30500,11/4/2021,201.49,157,15403.91
Yamaha FZ-16,365000,2014,Automatic,150,31000,11/2/2021,201.98,157,15441.37
Yamaha FZ-16,370000,2014,Automatic,150,1111,10/30/2021,202.05,157,15862.95
Yamaha FZ-16,375000,2014,Automatic,150,34000,10/10/2021,199.89,157,15693.36
Yamaha FZ-16,410000,2015,Automatic,153,45000,10/23/2021,201.35,157,15807.99
Yamaha FZ-16,450000,2014,Automatic,153,63000,10/3/2021,199.68,157,15676.88
Yamaha FZ-16,475000,2013,Automatic,153,64000,10/3/2021,199.68,157,15676.88
Yamaha FZ-16,555000,2019,Automatic,150,30000,10/16/2021,201.29,157,15803.28
Yamaha FZ-16,569000,2018,Automatic,150,21000,10/28/2021,201.93,157,15853.52
Yamaha FZ-16,570000,2019,Automatic,149,14620,9/30/2021,199.67,157,13795.2
Yamaha FZ-16,585000,2018,Automatic,150,28500,9/15/2021,199.45,157,13780
Yamaha FZ-16,600000,2019,Automatic,149,17000,10/27/2021,201.49,157,15818.98
Yamaha FZ-16,625000,2019,Automatic,149,22000,10/10/2021,199.89,157,15693.36
Yamaha FZ-16,650000,2019,Automatic,150,14500,10/9/2021,199.89,157,15693.36
Yamaha FZ-S,160000,2016,Automatic,150,14000,10/21/2021,200.46,157,15738.11
Yamaha FZ-S,165000,2018,Automatic,150,18500,10/29/2021,202.05,157,15862.95
Yamaha FZ-S,212000,2018,Automatic,150,130000,9/25/2021,199.72,157,13798.65
Yamaha FZ-S,227000,2018,Automatic,150,24000,10/24/2021,201.33,157,15806.42
Yamaha FZ-S,230000,2016,Automatic,149,39000,10/12/2021,200.5,157,15741.26
Yamaha FZ-S,230000,2019,Automatic,160,22100,9/28/2021,199.76,157,13801.42
Yamaha Fz-s,240000,2019,Automatic,150,19000,10/15/2021,202.02,157,15860.59
Yamaha Fz-S,258000,2010,Automatic,150,65131,10/21/2021,200.46,157,15738.11
Yamaha FZ-S,265000,2011,Automatic,153,44500,10/8/2021,200.03,157,15704.36
Yamaha FZ-S,270000,2013,Automatic,150,38000,11/4/2021,201.49,157,15403.91
Yamaha FZ-S,275000,2011,Automatic,150,22500,11/3/2021,201.45,157,15400.85
Yamaha FZ-S,275000,2011,Automatic,150,99000,11/1/2021,201.98,157,15441.37
Yamaha FZ-S,285000,2011,Automatic,153,78000,11/4/2021,201.49,157,15403.91
Yamaha FZ-S,290000,2014,Automatic,150,34500,11/4/2021,201.49,157,15403.91
Yamaha FZ-S,290000,2011,Automatic,150,77000,10/30/2021,202.05,157,15862.95
Yamaha FZ-S,295000,2010,Automatic,150,42000,10/18/2021,200.44,157,15736.54
Yamaha Fz-S,295000,2011,Manual,150,76000,10/10/2021,199.89,157,15693.36
Yamaha FZ-S,295000,2011,Automatic,153,55000,10/1/2021,199.7,157,15678.45
Yamaha Fz-s,300000,2011,Automatic,150,30000,10/3/2021,199.68,157,15676.88
Yamaha FZ-S,310000,2011,Automatic,153,62000,11/3/2021,201.45,157,15400.85
Yamaha Fz-s,312000,2012,Automatic,153,40000,10/28/2021,201.93,157,15853.52
Yamaha FZ-S,315000,2011,Automatic,150,41000,10/26/2021,201.48,157,15818.19
Yamaha Fz-s,315000,2012,Automatic,150,46000,10/22/2021,201.39,157,15811.13
Yamaha FZ-S,320000,2012,Automatic,150,40500,11/1/2021,201.98,157,15441.37
Yamaha FZ-S,320000,2013,Automatic,153,45733,11/1/2021,201.98,157,15441.37
Yamaha FZ-S,325000,2012,Automatic,150,38900,10/26/2021,201.48,157,15818.19
Yamaha FZ-S,330000,2013,Automatic,150,34000,10/28/2021,201.93,157,15853.52
Yamaha FZ-S,330000,2012,Automatic,153,65000,9/12/2021,199.74,157,13800.04
Yamaha FZ-S,335000,2011,Automatic,153,50000,9/30/2021,199.67,157,13795.2
